counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,50.0,50.0,AIRTEL,42.5,50.0,50.0,50.0,154011.0,2.5,5.0,6.71,14.89,14.55,550000.0,36925.31,11000000000.0,2024-02-29,14:32:09
2.0,,,BHL,13.03,0.0,13.03,13.03,0.0,0.0,0.0,-1.24,-80.51,1.61,10941.95,-135.91,839750705.0,2024-02-29,14:32:09
3.0,65.15,65.15,FDHB,58.0,65.15,65.15,65.15,334796.0,2.19,3.36,5.1,19.61,10.74,449602.19,22931.78,6901031250.0,2024-02-29,14:32:09
4.0,412.0,412.0,FMBCH,375.0,412.0,413.0,412.0,8358.0,5.03,1.22,3.71,26.95,7.72,1012799.0,37581.97,2458250000.0,2024-02-29,14:32:09
5.0,16.88,16.88,ICON,0.0,16.88,16.89,16.88,865.0,0.25,1.48,14.82,6.75,1.09,112758.4,16706.11,6680000000.0,2024-02-29,14:32:09
6.0,1350.11,1350.11,ILLOVO,1350.11,0.0,1350.11,1350.11,764.0,29.2,2.16,5.89,16.97,6.93,963228.41,56758.0,713444391.0,2024-02-29,14:32:09
7.0,14.72,14.72,MPICO,13.0,14.71,14.72,14.72,3301.0,0.36,2.45,16.93,5.91,0.65,33827.26,5726.44,2298047460.0,2024-02-29,14:32:09
8.0,2101.8,2101.8,NBM,0.0,2101.8,2101.8,2101.8,11335.0,70.67,3.36,4.84,20.67,5.7,981397.13,47474.0,466931738.0,2024-02-29,14:32:09
9.0,109.99,109.98,NBS,107.0,109.98,109.99,109.98,19777.0,3.3,3.0,5.91,16.93,8.62,320104.86,18905.0,2910573356.0,2024-02-29,14:32:09
10.0,199.92,199.9,NICO,0.0,199.9,199.93,199.92,2055.0,6.0,3.0,9.56,10.47,3.18,208524.78,19925.0,1043041096.0,2024-02-29,14:32:09
11.0,411.48,411.48,NITL,411.48,0.0,411.47,411.48,3500.0,3.15,0.77,12.59,7.94,2.31,55549.8,6993.54,135000000.0,2024-02-29,14:32:09
12.0,,,OMU,1500.02,0.0,1500.02,1500.02,0.0,43.73,2.92,6.11,16.36,1.79,19469.15,1190.04,12979261.0,2024-02-29,14:32:09
13.0,2507.0,2507.0,PCL,2200.0,2507.0,2507.0,2507.0,59.0,36.0,1.44,4.52,22.13,1.42,301481.34,13624.0,120255820.0,2024-02-29,14:32:09
14.0,,,STANDARD,3950.17,0.0,3950.17,3950.17,0.0,85.23,2.16,4.23,23.65,6.26,926979.13,39202.0,234668162.0,2024-02-29,14:32:09
15.0,,,SUNBIRD,195.02,196.0,195.02,195.02,0.0,2.0,1.03,5.98,16.72,1.66,51013.83,3050.5,261582580.0,2024-02-29,14:32:09
16.0,12.0,12.0,TNM,0.0,13.09,13.09,12.0,386583.0,0.0,0.0,-1.46,-68.46,2.59,120485.4,-1760.0,10040450000.0,2024-02-29,14:32:09
