counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,AIRTEL,58.07,0.0,58.07,58.07,0.0,2.95,5.08,5.06,19.75,19.17,638770.0,32334.93,11000000000.0,2023-02-06,14:35:57
2.0,10.96,10.96,BHL,0.0,10.96,10.96,10.96,4453.0,0.0,0.0,-8.17,-12.24,1.42,9203.67,-751.84,839750705.0,2023-02-06,14:35:57
3.0,32.96,32.95,FDHB,32.96,0.0,30.0,32.95,196721.0,1.05,3.19,5.13,19.5,7.21,227388.98,11658.84,6901031250.0,2023-02-06,14:35:57
4.0,167.0,167.0,FMBCH,142.0,167.0,167.0,167.0,4225.0,1.68,1.01,5.32,18.8,4.32,410527.75,21841.25,2458250000.0,2023-02-06,14:35:57
5.0,,,ICON,0.0,11.92,11.92,11.92,0.0,0.24,2.01,10.82,9.25,0.91,79625.6,8612.79,6680000000.0,2023-02-06,14:35:57
6.0,,,ILLOVO,600.01,0.0,600.02,600.02,0.0,21.0,3.5,6.22,16.08,4.24,428080.9,26630.0,713444391.0,2023-02-06,14:35:57
7.0,,,MPICO,17.6,20.6,20.59,20.59,0.0,0.31,1.51,9.95,10.06,1.0,47316.8,4705.66,2298047460.0,2023-02-06,14:35:57
8.0,1550.02,1550.02,NBM,1550.02,0.0,1550.01,1550.02,12729.0,49.26,3.18,4.83,20.72,5.06,723753.53,34928.0,466931738.0,2023-02-06,14:35:57
9.0,38.5,38.5,NBS,37.5,38.5,38.5,38.5,862.0,1.35,3.51,6.86,14.57,4.84,112057.07,7692.37,2910573356.0,2023-02-06,14:35:57
10.0,,,NICO,67.0,0.0,66.0,66.0,0.0,3.25,4.92,14.14,7.07,1.43,68840.71,9736.0,1043041096.0,2023-02-06,14:35:57
11.0,164.0,164.0,NITL,0.0,164.0,164.0,164.0,89.0,2.85,1.74,21.1,4.74,1.27,22140.0,4670.89,135000000.0,2023-02-06,14:35:57
12.0,,,OMU,838.0,0.0,838.0,838.0,0.0,41.06,4.9,9.36,10.68,1.21,12764.74,1195.23,15232389.0,2023-02-06,14:35:57
13.0,,,PCL,0.0,2181.35,2181.35,2181.35,0.0,34.0,1.56,8.28,12.07,1.39,262320.03,21728.0,120255820.0,2023-02-06,14:35:57
14.0,,,STANDARD,2200.0,0.0,2200.0,2200.0,0.0,37.07,1.69,4.8,20.84,4.41,516269.96,24769.0,234668162.0,2023-02-06,14:35:57
15.0,,,SUNBIRD,105.0,0.0,105.0,105.0,0.0,0.0,0.0,2.73,36.65,0.99,27466.17,749.39,261582580.0,2023-02-06,14:35:57
16.0,14.0,13.99,TNM,14.0,15.0,13.99,14.0,40000.0,0.43,3.07,6.89,14.51,2.85,140566.3,9690.0,10040450000.0,2023-02-06,14:35:57
