counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,137.98,137.97,AIRTEL,0.0,137.97,138.01,137.97,18678.0,2.0,1.45,2.81,35.52,47.26,1517670.0,42722.11,11000000000.0,2025-09-11,14:41:47
2.0,,,BHL,15.02,0.0,15.01,15.01,0.0,0.0,0.0,-1.55,-64.4,1.36,88232.61,-1370.11,5878254935.0,2025-09-11,14:41:47
3.0,600.0,599.98,FDHB,0.0,600.0,599.99,599.99,118035.0,4.73,0.79,1.79,55.91,42.51,4140549.74,74063.0,6901031250.0,2025-09-11,14:41:47
4.0,1758.42,1758.42,FMBCH,1758.42,1897.97,1758.41,1758.42,26169.0,3.64,0.21,2.74,36.55,13.14,4322635.97,118254.74,2458250000.0,2025-09-11,14:41:47
5.0,,,ICON,0.0,17.95,17.95,17.95,0.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-09-11,14:41:47
6.0,,,ILLOVO,1791.45,0.0,1791.44,1791.44,0.0,5.0,0.28,1.77,56.47,8.59,1278092.82,22632.0,713444391.0,2025-09-11,14:41:47
7.0,,,MPICO,19.53,0.0,19.51,19.51,0.0,0.43,2.2,19.05,5.25,0.69,44834.91,8540.17,2298047460.0,2025-09-11,14:41:47
8.0,9426.38,9426.38,NBM,9426.38,0.0,9426.32,9426.38,1043.0,126.35,1.34,2.32,43.03,16.39,4401476.0,102283.0,466931738.0,2025-09-11,14:41:47
9.0,1024.77,1024.75,NBS,0.0,1024.76,1024.79,1024.76,1235911.0,10.9,1.06,2.45,40.86,26.61,2982639.15,72991.0,2910573356.0,2025-09-11,14:41:47
10.0,1740.01,1740.0,NICO,1740.0,1740.01,1740.01,1740.01,78775.0,20.0,1.15,3.97,25.2,11.66,1814901.94,72009.0,1043041096.0,2025-09-11,14:41:47
11.0,,,NITL,1922.0,0.0,1922.0,1922.0,0.0,11.1,0.58,11.47,8.72,3.52,259470.0,29759.48,135000000.0,2025-09-11,14:41:47
12.0,,,OMU,2500.06,0.0,2500.06,2500.06,0.0,82.64,3.31,6.13,16.33,2.17,42375.51,2595.65,16949798.0,2025-09-11,14:41:47
13.0,6600.0,6600.0,PCL,0.0,6600.0,6600.0,6600.0,11295.0,11.25,0.17,8.15,12.27,2.27,793688.41,64673.0,120255820.0,2025-09-11,14:41:47
14.0,6492.99,6492.49,STANDARD,0.0,6492.5,6493.41,6492.87,6898.0,161.93,2.49,1.13,88.21,29.33,7618349.35,86365.0,1173340810.0,2025-09-11,14:41:47
15.0,,,SUNBIRD,500.0,0.0,460.02,460.02,0.0,13.0,2.83,8.83,11.33,1.72,120333.22,10624.63,261582580.0,2025-09-11,14:41:47
16.0,34.9,34.9,TNM,0.0,34.9,35.52,34.9,11676.0,0.0,0.0,2.5,40.04,7.77,402787.89,10060.0,11541200375.0,2025-09-11,14:41:47
