counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,BHL,0.0,13.2,12.99,12.99,0.0,1.15,8.85,4.64,21.54,2.12,10908.36,506.54,839750705.0,2018-11-09,14:12:21
2.0,,,FMBCH,101.0,0.0,101.0,101.0,0.0,0.0,0.0,10.7,9.35,2.28,235961.25,25245.06,2336250000.0,2018-11-09,14:12:21
3.0,,,ILLOVO,200.0,204.85,204.84,204.84,0.0,0.0,0.0,4.84,20.64,3.99,146141.95,7080.0,713444391.0,2018-11-09,14:12:21
4.0,,,MPICO,13.2,0.0,15.5,15.5,0.0,0.18,1.16,14.3,6.99,1.29,35619.74,5092.87,2298047460.0,2018-11-09,14:12:21
5.0,,,NBM,332.0,0.0,332.0,332.0,0.0,19.3,5.81,12.35,8.1,1.92,155021.34,19147.0,466931738.0,2018-11-09,14:12:21
6.0,10.01,10.01,NBS,10.01,0.0,10.01,10.01,68562.0,,,-3.75,-26.67,2.33,29134.84,-1092.31,2910573356.0,2018-11-09,14:12:21
7.0,,,NICO,0.0,50.98,50.97,50.97,0.0,1.5,2.94,20.92,4.78,2.36,53163.8,11123.0,1043041096.0,2018-11-09,14:12:21
8.0,,,NITL,86.0,92.0,86.0,86.0,0.0,1.3,1.51,19.13,5.23,1.35,11610.0,2221.35,135000000.0,2018-11-09,14:12:21
9.0,,,OMU,,,2513.25,2513.25,0.0,0.0,0.0,9.65,10.36,1.54,14647.23,1413.28,5828003.0,2018-11-09,14:12:21
10.0,1150.0,1100.0,PCL,0.0,1150.0,1099.99,1149.01,50525.0,25.0,2.18,28.71,3.48,1.1,138175.19,39673.0,120255820.0,2018-11-09,14:12:21
11.0,,,STANDARD,600.0,670.0,670.0,670.0,0.0,10.65,1.59,7.74,12.93,2.18,157227.67,12162.0,234668162.0,2018-11-09,14:12:21
12.0,,,SUNBIRD,125.0,145.0,145.0,145.0,0.0,0.92,0.63,6.42,15.58,2.02,37929.47,2433.87,261582580.0,2018-11-09,14:12:21
13.0,24.5,24.5,TNM,23.0,25.39,24.5,24.5,1012200.0,0.6,2.45,5.33,18.77,8.44,245991.03,13108.0,10040450000.0,2018-11-09,14:12:21
