counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,99.91,99.91,AIRTEL,0.0,99.91,99.93,99.91,35383.0,2.5,2.5,3.36,29.76,29.07,1099010.0,36925.31,11000000000.0,2023-10-17,14:34:37
2.0,,,BHL,,,10.06,10.06,0.0,0.0,0.0,-1.61,-62.16,1.24,8447.89,-135.91,839750705.0,2023-10-17,14:34:37
3.0,66.99,66.99,FDHB,0.0,66.99,66.99,66.99,55556.0,2.19,3.27,4.96,20.16,11.05,462300.08,22931.78,6901031250.0,2023-10-17,14:34:37
4.0,,,FMBCH,300.0,330.0,330.0,330.0,0.0,5.03,1.52,4.63,21.59,6.18,811222.5,37581.97,2458250000.0,2023-10-17,14:34:37
5.0,,,ICON,0.0,18.0,18.0,18.0,0.0,0.25,1.39,13.89,7.2,1.17,120240.0,16706.11,6680000000.0,2023-10-17,14:34:37
6.0,1121.43,1121.43,ILLOVO,1000.0,1121.43,1121.43,1121.43,1843.0,21.0,1.87,3.33,30.04,7.93,800077.94,26630.0,713444391.0,2023-10-17,14:34:37
7.0,15.0,15.0,MPICO,15.0,0.0,15.0,15.0,5000.0,0.36,2.4,16.61,6.02,0.66,34470.71,5726.44,2298047460.0,2023-10-17,14:34:37
8.0,,,NBM,2101.12,2101.16,2101.16,2101.16,0.0,70.67,3.36,4.84,20.67,5.7,981098.29,47474.0,466931738.0,2023-10-17,14:34:37
9.0,107.97,107.97,NBS,0.0,107.97,107.98,107.97,6200.0,3.3,3.06,6.02,16.62,8.47,314254.61,18905.0,2910573356.0,2023-10-17,14:34:37
10.0,156.99,156.99,NICO,0.0,156.99,157.79,156.99,3898.0,6.0,3.82,12.17,8.22,2.5,163747.02,19925.0,1043041096.0,2023-10-17,14:34:37
11.0,,,NITL,402.0,415.0,402.0,402.0,0.0,3.15,0.78,12.89,7.76,2.26,54270.0,6993.54,135000000.0,2023-10-17,14:34:37
12.0,1050.0,1050.0,OMU,1050.0,0.0,1050.0,1050.0,18104.0,43.73,4.16,8.4,11.91,1.3,14171.53,1190.04,13496693.0,2023-10-17,14:34:37
13.0,2500.0,2500.0,PCL,2200.0,2500.0,2500.0,2500.0,791.0,36.0,1.44,4.53,22.07,1.41,300639.55,13624.0,120255820.0,2023-10-17,14:34:37
14.0,,,STANDARD,3000.02,0.0,3000.02,3000.02,0.0,85.23,2.84,5.57,17.96,4.76,704009.18,39202.0,234668162.0,2023-10-17,14:34:37
15.0,,,SUNBIRD,191.05,0.0,191.05,191.05,0.0,2.0,1.05,6.1,16.38,1.63,49975.35,3050.5,261582580.0,2023-10-17,14:34:37
16.0,29.8,29.8,TNM,25.5,29.8,29.8,29.8,1968.0,0.0,0.0,-0.59,-170.0,6.43,299205.41,-1760.0,10040450000.0,2023-10-17,14:34:37
