counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,127.41,127.1,AIRTEL,0.0,127.41,127.21,127.21,120935.0,2.0,1.57,3.05,32.75,43.57,1399310.0,42722.11,11000000000.0,2025-07-10,14:43:50
2.0,,,BHL,14.55,0.0,14.55,14.55,0.0,0.0,0.0,-1.6,-62.42,1.32,85528.61,-1370.11,5878254935.0,2025-07-10,14:43:50
3.0,408.87,408.87,FDHB,408.87,0.0,355.54,408.87,7000.0,4.73,1.16,2.62,38.1,28.97,2821624.65,74063.0,6901031250.0,2025-07-10,14:43:50
4.0,,,FMBCH,1199.71,0.0,1199.71,1199.71,0.0,3.64,0.3,4.01,24.94,8.96,2949187.11,118254.74,2458250000.0,2025-07-10,14:43:50
5.0,,,ICON,,,17.93,17.93,0.0,0.29,1.62,20.39,4.9,0.82,119772.4,24424.49,6680000000.0,2025-07-10,14:43:50
6.0,1791.29,1791.29,ILLOVO,0.0,1791.29,1791.23,1791.29,4100.0,5.0,0.28,1.77,56.47,8.59,1277985.8,22632.0,713444391.0,2025-07-10,14:43:50
7.0,,,MPICO,19.25,0.0,19.25,19.25,0.0,0.43,2.23,19.31,5.18,0.68,44237.41,8540.17,2298047460.0,2025-07-10,14:43:50
8.0,6500.01,6500.0,NBM,6500.0,0.0,6500.0,6500.01,27984.0,126.35,1.94,3.37,29.67,11.3,3035060.97,102283.0,466931738.0,2025-07-10,14:43:50
9.0,700.0,699.99,NBS,0.0,700.0,700.0,699.99,100908.0,10.9,1.56,3.58,27.91,18.18,2037372.24,72991.0,2910573356.0,2025-07-10,14:43:50
10.0,865.0,865.0,NICO,854.01,865.0,865.0,865.0,108628.0,20.0,2.31,7.98,12.53,5.8,902230.55,72009.0,1043041096.0,2025-07-10,14:43:50
11.0,,,NITL,900.0,0.0,900.0,900.0,0.0,11.1,1.23,24.49,4.08,1.65,121500.0,29759.48,135000000.0,2025-07-10,14:43:50
12.0,,,OMU,2500.03,0.0,2500.04,2500.04,0.0,82.64,3.31,6.13,16.33,2.17,42375.17,2595.65,16949798.0,2025-07-10,14:43:50
13.0,,,PCL,5100.0,0.0,5100.0,5100.0,0.0,11.25,0.22,10.55,9.48,1.76,613304.68,64673.0,120255820.0,2025-07-10,14:43:50
14.0,,,STANDARD,12000.0,0.0,12000.0,12000.0,0.0,161.93,1.35,3.07,32.61,10.84,2816017.94,86365.0,234668162.0,2025-07-10,14:43:50
15.0,,,SUNBIRD,350.01,0.0,350.01,350.01,0.0,13.0,3.71,11.6,8.62,1.31,91556.52,10624.63,261582580.0,2025-07-10,14:43:50
16.0,34.5,34.5,TNM,34.5,0.0,30.0,34.5,74763.0,0.0,0.0,2.53,39.58,7.68,398171.41,10060.0,11541200375.0,2025-07-10,14:43:50
