counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,51.01,51.01,AIRTEL,51.01,0.0,50.2,51.01,20000.0,0.98,1.92,0.25,398.24,47.91,561110.0,1408.99,11000000000.0,2024-04-25,14:47:21
2.0,,,BHL,13.05,0.0,13.04,13.04,0.0,0.0,0.0,-1.24,-80.57,1.61,10950.35,-135.91,839750705.0,2024-04-25,14:47:21
3.0,65.11,65.1,FDHB,0.0,65.1,65.11,65.11,284295.0,3.28,5.04,7.93,12.6,7.65,449326.14,35646.93,6901031250.0,2024-04-25,14:47:21
4.0,,,FMBCH,380.04,404.38,380.04,380.04,0.0,5.03,1.32,4.02,24.86,7.12,934233.33,37581.97,2458250000.0,2024-04-25,14:47:21
5.0,,,ICON,0.0,16.8,16.8,16.8,0.0,0.25,1.49,14.89,6.72,1.09,112224.0,16706.11,6680000000.0,2024-04-25,14:47:21
6.0,1355.16,1355.16,ILLOVO,1350.15,1355.16,1355.16,1355.16,17.0,29.2,2.15,5.87,17.03,6.95,966831.3,56758.0,713444391.0,2024-04-25,14:47:21
7.0,,,MPICO,14.67,0.0,14.67,14.67,0.0,0.36,2.45,16.99,5.89,0.64,33712.36,5726.44,2298047460.0,2024-04-25,14:47:21
8.0,2400.14,2400.14,NBM,2400.14,0.0,2400.13,2400.14,1415.0,102.8,4.28,6.45,15.51,5.43,1120701.54,72245.0,466931738.0,2024-04-25,14:47:21
9.0,109.01,109.01,NBS,100.0,109.0,109.01,109.01,7291147.0,4.54,4.16,9.26,10.8,6.34,317281.6,29378.0,2910573356.0,2024-04-25,14:47:21
10.0,199.53,199.53,NICO,170.0,199.52,199.54,199.53,269.0,6.0,3.01,9.57,10.45,3.18,208117.99,19925.0,1043041096.0,2024-04-25,14:47:21
11.0,411.49,411.49,NITL,380.0,411.49,411.49,411.49,250.0,6.5,1.58,38.71,2.58,1.23,55551.15,21504.55,135000000.0,2024-04-25,14:47:21
12.0,1500.03,1500.03,OMU,0.0,0.0,1500.03,1500.03,133330.0,63.37,4.22,6.57,15.21,1.36,19342.89,1271.4,12894999.0,2024-04-25,14:47:21
13.0,,,PCL,2200.0,2507.0,2507.0,2507.0,0.0,36.0,1.44,4.52,22.13,1.42,301481.34,13624.0,120255820.0,2024-04-25,14:47:21
14.0,,,STANDARD,3950.25,0.0,3950.26,3950.26,0.0,108.24,2.74,5.67,17.65,4.78,927000.25,52520.0,234668162.0,2024-04-25,14:47:21
15.0,,,SUNBIRD,195.03,224.0,195.03,195.03,0.0,2.0,1.03,5.98,16.72,1.66,51016.45,3050.5,261582580.0,2024-04-25,14:47:21
16.0,12.1,12.1,TNM,12.1,0.0,12.07,12.1,19000.0,0.0,0.0,-1.45,-69.03,2.61,121489.45,-1760.0,10040450000.0,2024-04-25,14:47:21
