counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,127.42,127.4,AIRTEL,0.0,127.4,127.41,127.4,49063.0,2.0,1.57,3.05,32.8,43.64,1401400.0,42722.11,11000000000.0,2025-07-14,14:35:34
2.0,14.56,14.56,BHL,14.56,0.0,14.55,14.56,60000.0,0.0,0.0,-1.6,-62.47,1.32,85587.39,-1370.11,5878254935.0,2025-07-14,14:35:34
3.0,527.4,470.21,FDHB,500.0,527.4,458.61,496.26,191050.0,4.73,0.95,2.16,46.24,35.16,3424705.77,74063.0,6901031250.0,2025-07-14,14:35:34
4.0,1250.01,1250.0,FMBCH,1250.01,0.0,1199.71,1250.01,2321.0,3.64,0.29,3.85,25.98,9.34,3072837.08,118254.74,2458250000.0,2025-07-14,14:35:34
5.0,,,ICON,17.95,0.0,17.93,17.93,0.0,0.29,1.62,20.39,4.9,0.82,119772.4,24424.49,6680000000.0,2025-07-14,14:35:34
6.0,1791.28,1791.28,ILLOVO,0.0,1791.28,1791.28,1791.28,1768.0,5.0,0.28,1.77,56.47,8.59,1277978.67,22632.0,713444391.0,2025-07-14,14:35:34
7.0,19.5,19.5,MPICO,19.5,0.0,19.25,19.5,25992.0,0.43,2.21,19.06,5.25,0.69,44811.93,8540.17,2298047460.0,2025-07-14,14:35:34
8.0,6500.01,6500.01,NBM,6500.01,0.0,6500.02,6500.01,575.0,126.35,1.94,3.37,29.67,11.3,3035060.97,102283.0,466931738.0,2025-07-14,14:35:34
9.0,700.0,699.99,NBS,0.0,700.0,700.0,700.0,176929.0,10.9,1.56,3.58,27.91,18.18,2037401.35,72991.0,2910573356.0,2025-07-14,14:35:34
10.0,865.0,865.0,NICO,0.0,865.0,865.0,865.0,104396.0,20.0,2.31,7.98,12.53,5.8,902230.55,72009.0,1043041096.0,2025-07-14,14:35:34
11.0,900.01,900.01,NITL,900.01,0.0,900.0,900.01,15000.0,11.1,1.23,24.49,4.08,1.65,121501.35,29759.48,135000000.0,2025-07-14,14:35:34
12.0,,,OMU,2500.03,0.0,2500.04,2500.04,0.0,82.64,3.31,6.13,16.33,2.17,42375.17,2595.65,16949798.0,2025-07-14,14:35:34
13.0,5100.0,5100.0,PCL,5100.0,0.0,5100.0,5100.0,201.0,11.25,0.22,10.55,9.48,1.76,613304.68,64673.0,120255820.0,2025-07-14,14:35:34
14.0,12000.01,12000.01,STANDARD,12050.0,0.0,12000.0,12000.01,106.0,161.93,1.35,3.07,32.61,10.84,2816020.29,86365.0,234668162.0,2025-07-14,14:35:34
15.0,,,SUNBIRD,400.0,0.0,350.01,350.01,0.0,13.0,3.71,11.6,8.62,1.31,91556.52,10624.63,261582580.0,2025-07-14,14:35:34
16.0,,,TNM,34.5,0.0,34.5,34.5,0.0,0.0,0.0,2.53,39.58,7.68,398171.41,10060.0,11541200375.0,2025-07-14,14:35:34
