counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,,,BHL,0.0,12.95,12.95,12.95,0.0,0.16,1.24,3.23,30.92,1.74,10874.77,351.76,839750705.0,2019-07-23,14:42:19
2.0,,,FMBCH,0.0,80.0,85.0,85.0,0.0,0.0,0.0,5.77,17.33,3.6,208951.25,12053.97,2458250000.0,2019-07-23,14:42:19
3.0,,,ICON,10.0,0.0,10.0,10.0,0.0,0.0,0.0,17.33,5.77,1.33,66800.0,11575.43,6680000000.0,2019-07-23,14:42:19
4.0,,,ILLOVO,178.5,210.0,210.0,210.0,0.0,0.0,0.0,10.98,9.11,2.46,149823.32,16449.0,713444391.0,2019-07-23,14:42:19
5.0,,,MPICO,0.0,19.5,19.5,19.5,0.0,0.23,1.18,11.32,8.84,1.32,44811.93,5071.83,2298047460.0,2019-07-23,14:42:19
6.0,,,NBM,370.01,372.0,370.01,370.01,0.0,16.06,4.34,9.19,10.88,1.96,172769.41,15881.0,466931738.0,2019-07-23,14:42:19
7.0,,,NBS,9.01,10.36,9.01,9.01,0.0,0.0,0.0,6.48,15.43,2.27,26224.27,1699.14,2910573356.0,2019-07-23,14:42:19
8.0,,,NICO,41.5,48.5,48.5,48.5,0.0,1.7,3.51,12.87,7.77,1.96,50587.49,6510.0,1043041096.0,2019-07-23,14:42:19
9.0,,,NITL,70.0,75.0,75.01,75.01,0.0,1.0,1.33,14.04,7.12,1.02,10126.35,1422.11,135000000.0,2019-07-23,14:42:19
10.0,,,OMU,0.0,2500.0,2500.0,2500.0,0.0,104.95,4.2,14.92,6.7,3.14,27897.67,4162.56,11159066.0,2019-07-23,14:42:19
11.0,1400.0,1400.0,PCL,0.0,1400.0,1400.0,1400.0,24.0,26.0,1.86,10.91,9.16,1.12,168358.15,18373.0,120255820.0,2019-07-23,14:42:19
12.0,630.0,630.0,STANDARD,630.0,0.0,630.0,630.0,822.0,24.29,3.86,7.16,13.97,1.91,147840.94,10582.0,234668162.0,2019-07-23,14:42:19
13.0,,,SUNBIRD,118.0,138.0,138.0,138.0,0.0,1.0,0.72,7.1,14.09,1.72,36098.4,2561.57,261582580.0,2019-07-23,14:42:19
14.0,28.7,28.7,TNM,25.0,28.7,28.98,28.7,4481.0,0.75,2.61,5.78,17.29,7.51,288160.92,16666.0,10040450000.0,2019-07-23,14:42:19
