counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,50.0,42.2,AIRTEL,42.1,50.0,49.53,49.93,400775.0,2.5,5.01,6.72,14.87,14.53,549230.0,36925.0,11000000000.0,2024-06-24,14:45:23
2.0,,,BHL,,,13.05,13.05,0.0,0.0,0.0,-7.23,-13.82,1.59,10958.75,-792.76,839750705.0,2024-06-24,14:45:23
3.0,85.03,85.02,FDHB,85.03,0.0,85.03,85.03,8000.0,3.28,3.86,6.07,16.46,10.0,586794.69,35646.93,6901031250.0,2024-06-24,14:45:23
4.0,377.99,377.97,FMBCH,370.0,377.97,377.99,377.99,47970.0,3.54,0.94,6.49,15.41,4.02,929193.92,60287.2,2458250000.0,2024-06-24,14:45:23
5.0,16.0,15.97,ICON,0.0,16.0,15.97,15.99,33985.0,0.27,1.69,17.94,5.57,0.88,106813.2,19159.35,6680000000.0,2024-06-24,14:45:23
6.0,,,ILLOVO,1355.13,0.0,1355.13,1355.13,0.0,29.2,2.15,5.87,17.03,6.95,966809.9,56758.0,713444391.0,2024-06-24,14:45:23
7.0,15.0,15.0,MPICO,15.0,0.0,15.0,15.0,41402.0,0.38,2.53,15.87,6.3,0.6,34470.71,5468.81,2298047460.0,2024-06-24,14:45:23
8.0,2700.01,2700.01,NBM,2700.01,0.0,2700.0,2700.01,200.0,102.8,3.81,5.73,17.45,6.11,1260720.36,72245.0,466931738.0,2024-06-24,14:45:23
9.0,89.99,89.99,NBS,89.0,89.99,89.99,89.99,6334.0,4.54,5.05,11.22,8.92,5.24,261922.5,29378.0,2910573356.0,2024-06-24,14:45:23
10.0,199.36,199.36,NICO,0.0,199.36,199.36,199.36,294.0,10.0,5.02,14.95,6.69,2.28,207940.67,31096.0,1043041096.0,2024-06-24,14:45:23
11.0,,,NITL,0.0,411.44,411.43,411.43,0.0,6.5,1.58,38.72,2.58,1.23,55543.05,21504.55,135000000.0,2024-06-24,14:45:23
12.0,,,OMU,1500.03,0.0,1500.03,1500.03,0.0,63.37,4.22,6.58,15.19,1.36,19318.89,1271.4,12879001.0,2024-06-24,14:45:23
13.0,2506.97,2506.97,PCL,0.0,2506.97,2506.97,2506.97,39.0,46.0,1.83,13.41,7.46,1.14,301477.73,40421.0,120255820.0,2024-06-24,14:45:23
14.0,4400.0,4400.0,STANDARD,3950.34,0.0,3950.34,4400.0,7500.0,108.24,2.46,5.09,19.66,5.33,1032539.91,52520.0,234668162.0,2024-06-24,14:45:23
15.0,,,SUNBIRD,224.01,0.0,224.01,224.01,0.0,7.7,3.44,8.96,11.16,1.21,58597.11,5251.9,261582580.0,2024-06-24,14:45:23
16.0,,,TNM,16.0,16.5,16.0,16.0,0.0,0.0,0.0,-2.96,-33.75,3.85,160647.2,-4760.0,10040450000.0,2024-06-24,14:45:23
