counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,92.0,91.99,AIRTEL,0.0,91.99,94.97,91.99,6790.0,0.0,0.0,-1.52,-65.6,-95.4,1011890.0,-15424.24,11000000000.0,2024-12-23,14:34:13
2.0,,,BHL,,,14.55,14.55,0.0,0.0,0.0,-6.49,-15.41,1.77,12218.37,-792.76,839750705.0,2024-12-23,14:34:13
3.0,148.23,148.22,FDHB,0.0,148.23,148.23,148.23,224810.0,3.28,2.21,3.48,28.7,17.43,1022939.86,35646.93,6901031250.0,2024-12-23,14:34:13
4.0,,,FMBCH,555.0,0.0,555.0,555.0,0.0,10.99,1.98,4.42,22.63,5.9,1364328.75,60287.2,2458250000.0,2024-12-23,14:34:13
5.0,,,ICON,0.0,18.05,18.05,18.05,0.0,0.27,1.5,15.89,6.29,1.0,120574.0,19159.35,6680000000.0,2024-12-23,14:34:13
6.0,1355.09,1355.09,ILLOVO,1355.09,0.0,1355.08,1355.09,23970.0,5.0,0.37,2.34,42.72,6.5,966781.36,22632.0,713444391.0,2024-12-23,14:34:13
7.0,18.53,18.53,MPICO,18.53,0.0,18.53,18.53,120031.0,0.38,2.05,12.84,7.79,0.74,42582.82,5468.81,2298047460.0,2024-12-23,14:34:13
8.0,3462.13,3462.12,NBM,3462.13,0.0,3462.12,3462.13,4196.0,102.8,2.97,4.47,22.38,7.83,1616578.38,72245.0,466931738.0,2024-12-23,14:34:13
9.0,174.0,174.0,NBS,174.0,0.0,152.01,174.0,104500.0,4.54,2.61,5.8,17.24,10.12,506439.76,29378.0,2910573356.0,2024-12-23,14:34:13
10.0,419.03,419.03,NICO,419.03,415.0,419.01,419.03,4500.0,10.0,2.39,7.11,14.06,4.8,437065.51,31096.0,1043041096.0,2024-12-23,14:34:13
11.0,,,NITL,440.0,0.0,440.0,440.0,0.0,6.5,1.48,36.2,2.76,1.32,59400.0,21504.55,135000000.0,2024-12-23,14:34:13
12.0,,,OMU,1950.01,0.0,1950.01,1950.01,0.0,63.37,3.25,4.55,21.99,1.97,27955.99,1271.4,14336331.0,2024-12-23,14:34:13
13.0,2499.79,2499.79,PCL,0.0,2499.79,2499.78,2499.79,27.0,46.0,1.84,13.45,7.44,1.14,300614.3,40421.0,120255820.0,2024-12-23,14:34:13
14.0,6000.16,6000.15,STANDARD,0.0,6000.16,6000.17,6000.15,429.0,108.24,1.8,3.73,26.81,7.26,1408044.17,52520.0,234668162.0,2024-12-23,14:34:13
15.0,,,SUNBIRD,240.08,0.0,240.08,240.08,0.0,7.7,3.21,8.36,11.96,1.29,62800.75,5251.9,261582580.0,2024-12-23,14:34:13
16.0,25.49,25.49,TNM,25.49,25.5,25.5,25.49,15554.0,0.0,0.0,-1.86,-53.77,6.13,255931.07,-4760.0,10040450000.0,2024-12-23,14:34:13
