counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,39.98,39.98,AIRTEL,0.0,39.98,39.9,39.98,98997.0,2.1,5.25,5.02,19.91,18.25,439780.0,22091.0,11000000000.0,2021-09-24,14:38:58
2.0,,,BHL,0.0,11.0,11.0,11.0,0.0,0.0,0.0,-4.91,-20.36,1.37,9237.26,-453.77,839750705.0,2021-09-24,14:38:58
3.0,17.48,16.0,FDHB,16.0,17.48,17.5,17.28,219315.0,0.43,2.49,11.73,8.52,4.42,119249.82,13988.78,6901031250.0,2021-09-24,14:38:58
4.0,,,FMBCH,0.0,64.49,64.49,64.49,0.0,0.62,0.96,6.27,15.95,2.44,158532.54,9942.0,2458250000.0,2021-09-24,14:38:58
5.0,12.11,12.11,ICON,10.31,12.11,12.12,12.11,3000.0,0.23,1.9,10.64,9.4,1.0,80894.8,8604.76,6680000000.0,2021-09-24,14:38:58
6.0,,,ILLOVO,226.0,265.6,265.6,265.6,0.0,2.0,0.75,1.45,69.18,2.64,189490.83,2739.0,713444391.0,2021-09-24,14:38:58
7.0,,,MPICO,0.0,21.0,21.0,21.0,0.0,0.28,1.33,8.77,11.41,1.11,48259.0,4231.03,2298047460.0,2021-09-24,14:38:58
8.0,,,NBM,676.0,0.0,676.0,676.0,0.0,27.84,4.12,7.1,14.09,2.68,315645.85,22406.0,466931738.0,2021-09-24,14:38:58
9.0,,,NBS,0.0,26.32,26.32,26.32,0.0,1.15,4.37,9.2,10.87,4.0,76606.29,7049.75,2910573356.0,2021-09-24,14:38:58
10.0,55.0,55.0,NICO,50.0,55.0,55.0,55.0,1800.0,2.3,4.18,17.44,5.73,1.43,57367.26,10004.0,1043041096.0,2021-09-24,14:38:58
11.0,,,NITL,80.71,0.0,80.71,80.71,0.0,1.3,1.61,13.57,7.37,0.84,10895.85,1478.52,135000000.0,2021-09-24,14:38:58
12.0,2100.0,2100.0,OMU,0.0,0.0,2100.0,2100.0,142700.0,18.25,0.87,-2.27,-44.12,2.88,34155.74,-774.07,16264639.0,2021-09-24,14:38:58
13.0,,,PCL,0.0,1494.98,1494.98,1494.98,0.0,31.0,2.07,2.0,50.08,1.14,179780.05,3590.0,120255820.0,2021-09-24,14:38:58
14.0,,,STANDARD,1250.0,0.0,1250.0,1250.0,0.0,44.74,3.58,8.09,12.35,2.77,293335.2,23743.0,234668162.0,2021-09-24,14:38:58
15.0,90.0,90.0,SUNBIRD,90.0,0.0,90.0,90.0,6000.0,0.0,0.0,-5.01,-19.95,0.87,23542.43,-1179.85,261582580.0,2021-09-24,14:38:58
16.0,20.7,20.7,TNM,20.7,23.16,20.14,20.7,6811014.0,0.4,1.93,3.72,26.89,4.73,207837.32,7728.0,10040450000.0,2021-09-24,14:38:58
