counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
3,,,BHL,2500.0,,2500.0,,,100.0,4.0,13.63,7.33,0.68,3229.81,440.376,129192416.0,2017-07-31,
4,,,FMBTS CA CD,1861.0,,1861.0,,,50.0,2.69,17.62,5.68,1.37,43477.61,7661.0,2336250000.0,2017-07-31,
5,,,ILLOVO,21615.0,21800.0,21615.0,,,0.0,0.0,4.59,21.78,4.21,154211.01,7080.0,713444391.0,2017-07-31,
6,,,MPICO TS,905.0,,905.0,,,0.0,0.0,9.56,10.46,0.74,20797.33,1988.639,2298047460.0,2017-07-31,
7,26600.0,26600.0,NBM,26600.0,27000.0,26600.0,26600.0,1500.0,1788.0,6.72,13.37,7.48,1.83,124203.84,16605.0,466931738.0,2017-07-31,
8,,,NBS,520.0,650.0,605.0,,,0.0,0.0,,,2.59,17608.97,-4330.15,2910573.356,2017-07-31,
9,,,NICO TS,2500.0,,2505.0,,,40.0,1.6,10.47,9.55,0.81,26128.18,2735.0,1043041096.0,2017-07-31,
10,,,NITL TS,5600.0,,5611.0,,,100.0,1.78,,,1.16,7574.85,-1071.02,135000000.0,2017-07-31,
11,,,PCL XD,,57000.0,57000.0,,,1250.0,2.19,25.11,3.98,0.66,68545.82,17214.0,120255820.0,2017-07-31,
12,62500.0,62500.0,STANDARD,62500.0,66050.0,65000.0,62500.0,500.0,2557.0,4.09,13.24,7.55,2.34,146667.6,19425.0,234668162.0,2017-07-31,
13,,,Sunbird TS,,6400.0,6400.0,,,40.0,0.63,7.98,12.53,1.27,16741.29,1336.457,261582580.0,2017-07-31,
14,,,TNM TS CD,1073.0,,1073.0,,,33.0,3.08,7.62,13.13,5.17,107734.03,8206.0,10040450000.0,2017-07-31,
