counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
3,,,BHL,,3500.0,3500.0,,,115.0,3.29,11.2,8.93,0.88,4521.73,506.538,129192416.0,2018-05-24,15:00:00
4,,,ILLOVO,,24000.0,24000.0,,,0.0,0.0,4.13,24.18,4.68,171226.65,7080.0,713444391.0,2018-05-24,15:00:00
5,1970.0,1970.0,MPICO TS,,1970.0,1970.0,1970.0,50130.0,0.0,0.0,4.39,22.77,1.62,45271.53,1988.639,2298047460.0,2018-05-24,15:00:00
6,30000.0,30000.0,NBM CD,30000.0,,29800.0,30000.0,1500.0,1930.0,6.43,13.67,7.32,1.73,140079.52,19147.0,466931738.0,2018-05-24,15:00:00
7,,,NBS,,870.0,870.0,,,0.0,0.0,,,2.02,25321.99,-1092.307,2910573356.0,2018-05-24,15:00:00
8,4400.0,4400.0,NICO CD,4400.0,4800.0,4800.0,4400.0,1000.0,150.0,3.41,24.24,4.13,2.04,45893.81,11123.0,1043041096.0,2018-05-24,15:00:00
9,6951.0,6951.0,NITL,6350.0,,6350.0,6951.0,500000.0,130.0,1.87,23.67,4.22,1.09,9383.85,2221.35,135000000.0,2018-05-24,15:00:00
10,77000.0,77000.0,PCL CD,77000.0,,77000.0,77000.0,122100.0,2500.0,3.25,42.87,2.33,0.74,92596.98,39673.0,120255820.0,2018-05-24,15:00:00
11,63143.0,63143.0,Standard CD,63143.0,,63143.0,63143.0,1000.0,1065.0,1.69,8.21,12.18,2.05,148176.52,12162.0,234668162.0,2018-05-24,15:00:00
12,15000.0,15000.0,Sunbird CD,14105.0,,15000.0,15000.0,18575.0,92.0,0.61,14.49,6.9,2.09,39237.39,5686.039,261582580.0,2018-05-24,15:00:00
13,2001.0,2000.0,TNM CD,2000.0,,1989.0,2000.0,762898.0,60.0,3.0,6.53,15.32,6.89,200809.0,13108.0,10040450000.0,2018-05-24,15:00:00
