counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,51.11,44.0,AIRTEL,44.0,51.1,51.11,50.94,43411.0,2.5,4.91,6.59,15.18,14.82,560340.0,36925.0,11000000000.0,2024-06-19,14:33:05
2.0,,,BHL,13.05,0.0,13.05,13.05,0.0,0.0,0.0,-7.23,-13.82,1.59,10958.75,-792.76,839750705.0,2024-06-19,14:33:05
3.0,85.02,85.01,FDHB,85.02,0.0,85.0,85.02,980400.0,3.28,3.86,6.08,16.46,9.99,586725.68,35646.93,6901031250.0,2024-06-19,14:33:05
4.0,377.98,377.97,FMBCH,370.0,377.98,377.98,377.97,52300.0,3.54,0.94,6.49,15.41,4.02,929144.75,60287.2,2458250000.0,2024-06-19,14:33:05
5.0,,,ICON,0.0,15.97,16.0,16.0,0.0,0.27,1.69,17.93,5.58,0.88,106880.0,19159.35,6680000000.0,2024-06-19,14:33:05
6.0,,,ILLOVO,0.0,1355.13,1355.13,1355.13,0.0,29.2,2.15,5.87,17.03,6.95,966809.9,56758.0,713444391.0,2024-06-19,14:33:05
7.0,,,MPICO,0.0,15.0,15.0,15.0,0.0,0.38,2.53,15.87,6.3,0.6,34470.71,5468.81,2298047460.0,2024-06-19,14:33:05
8.0,2700.0,2699.99,NBM,0.0,2700.0,2700.0,2700.0,4675.0,102.8,3.81,5.73,17.45,6.11,1260715.69,72245.0,466931738.0,2024-06-19,14:33:05
9.0,89.99,89.99,NBS,89.0,89.99,89.99,89.99,85913.0,4.54,5.05,11.22,8.92,5.24,261922.5,29378.0,2910573356.0,2024-06-19,14:33:05
10.0,,,NICO,0.0,199.37,199.37,199.37,0.0,10.0,5.02,14.95,6.69,2.28,207951.1,31096.0,1043041096.0,2024-06-19,14:33:05
11.0,,,NITL,0.0,411.44,411.44,411.44,0.0,6.5,1.58,38.72,2.58,1.23,55544.4,21504.55,135000000.0,2024-06-19,14:33:05
12.0,,,OMU,1500.03,0.0,1500.03,1500.03,0.0,63.37,4.22,6.58,15.19,1.36,19318.89,1271.4,12879001.0,2024-06-19,14:33:05
13.0,,,PCL,0.0,2506.98,2506.97,2506.97,0.0,46.0,1.83,13.41,7.46,1.14,301477.73,40421.0,120255820.0,2024-06-19,14:33:05
14.0,3950.34,3950.34,STANDARD,3950.34,4400.0,3950.34,3950.34,1800.0,108.24,2.74,5.67,17.65,4.78,927019.03,52520.0,234668162.0,2024-06-19,14:33:05
15.0,,,SUNBIRD,224.01,0.0,224.01,224.01,0.0,7.7,3.44,8.96,11.16,1.21,58597.11,5251.9,261582580.0,2024-06-19,14:33:05
16.0,16.0,16.0,TNM,16.0,0.0,15.78,16.0,1514741.0,0.0,0.0,-2.96,-33.75,3.85,160647.2,-4760.0,10040450000.0,2024-06-19,14:33:05
