counter_id,daily_range_high,daily_range_low,counter,buy_price,sell_price,previous_closing_price,today_closing_price,volume_traded,dividend_mk,dividend_yield_pct,earnings_yield_pct,pe_ratio,pbv_ratio,market_capitalization_mkmn,profit_after_tax_mkmn,num_shares_issue,trade_date,print_time
1.0,127.95,127.95,AIRTEL,0.0,127.95,127.97,127.95,31988.0,2.0,1.56,3.04,32.94,43.82,1407450.0,42722.11,11000000000.0,2025-05-23,14:42:25
2.0,,,BHL,0.0,14.54,14.55,14.55,0.0,0.0,0.0,-1.6,-62.42,1.32,85528.61,-1370.11,5878254935.0,2025-05-23,14:42:25
3.0,313.93,313.91,FDHB,0.0,313.91,313.95,313.92,393798.0,4.73,1.51,3.42,29.25,22.24,2166371.73,74063.0,6901031250.0,2025-05-23,14:42:25
4.0,1000.0,900.0,FMBCH,853.3,1000.0,1003.88,989.8,1024917.0,3.64,0.37,4.86,20.58,7.39,2433175.85,118254.74,2458250000.0,2025-05-23,14:42:25
5.0,17.95,17.95,ICON,0.0,17.95,17.95,17.95,110962.0,0.29,1.62,20.37,4.91,0.82,119906.0,24424.49,6680000000.0,2025-05-23,14:42:25
6.0,1791.43,1791.41,ILLOVO,0.0,1791.42,1791.45,1791.42,2005.0,5.0,0.28,1.77,56.47,8.59,1278078.55,22632.0,713444391.0,2025-05-23,14:42:25
7.0,,,MPICO,0.0,18.99,19.0,19.0,0.0,0.43,2.26,19.56,5.11,0.67,43662.9,8540.17,2298047460.0,2025-05-23,14:42:25
8.0,6200.14,6200.13,NBM,0.0,6200.14,6200.13,6200.14,1946.0,126.35,2.04,3.53,28.3,10.78,2895042.15,102283.0,466931738.0,2025-05-23,14:42:25
9.0,341.28,340.0,NBS,0.0,340.0,341.63,340.52,6961350.0,10.9,3.2,7.36,13.58,8.84,991108.44,72991.0,2910573356.0,2025-05-23,14:42:25
10.0,776.45,776.43,NICO,0.0,776.43,776.47,776.43,26238.0,20.0,2.58,8.89,11.25,5.2,809848.4,72009.0,1043041096.0,2025-05-23,14:42:25
11.0,715.18,715.16,NITL,715.18,0.0,715.15,715.16,546162.0,11.1,1.55,30.82,3.24,1.31,96546.6,29759.48,135000000.0,2025-05-23,14:42:25
12.0,2500.03,2500.03,OMU,2500.03,0.0,2500.01,2500.03,1927.0,82.64,3.31,6.12,16.35,2.18,42444.39,2595.65,16977551.0,2025-05-23,14:42:25
13.0,3999.99,3999.98,PCL,0.0,3999.98,3999.99,3999.98,12602.0,11.25,0.28,13.44,7.44,1.38,481020.87,64673.0,120255820.0,2025-05-23,14:42:25
14.0,9508.0,9502.22,STANDARD,9508.0,0.0,9502.2,9504.71,5279.0,161.93,1.7,3.87,25.83,8.59,2230452.83,86365.0,234668162.0,2025-05-23,14:42:25
15.0,,,SUNBIRD,345.01,0.0,345.01,345.01,0.0,13.0,3.77,11.77,8.49,1.29,90248.61,10624.63,261582580.0,2025-05-23,14:42:25
16.0,23.0,23.0,TNM,19.55,23.0,22.99,23.0,4517108.0,0.0,0.0,3.79,26.39,5.12,265447.61,10060.0,11541200375.0,2025-05-23,14:42:25
